query1,query2,county,state,city,highway,news_id,report_key
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMitwJBVV95cUxQcTluSEJEdm9SdDZFZFBFMGJnbzhvRUpXeDJhUENvbTB3Y0p6bTNfQnlhUkw5Ym5qeHdEX0k3RndfYmxDQTBmUFMxR3JLQjhGdkhyQ1AwdTJ3YVpFNm92TTVQdDV6TWZ4SExKMElXOWtYRnhfbmNVMGIzVXJVRzBCVnNjbjZCajRELS1zREFKMnJFalpnVm1JSmRxNFc4R2tDQ2RFUWpvd3VMeFVhdTFGaUtsTUVlZnl5NXVJWFZpZ3QtQm9PUEctUEZRSDhKY2l3SUsyN1NsU0lsQk1kTVVnQmtVdS1YUmVuTjdsZGlIeUJVVURub2w5SUdrNEpPRllfT3R2Mk5pcVV6d2hmZTJqUmpWMlljeHdSYUJNVjdjODJIVFJ3T2RDVFNkbEo0MkV3U0tuUkZfUQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMimwFBVV95cUxNaURNRTBia0g0VE9KYThCQXRkNjBLOXExYjBkb1B0czIweFljTl9iRWxrV21TZmpPY3BRVEx0Nm80VGZrd2hmMWlkZ3RmTF90TXg3MUhtTk9POHVNS2JnYVZkY1NjTG5WQWJNU0Z0NVRnVXBsXzJyQU1ic000VkMza1V6VkNtcXRVVVZqZHRjOUlvY1hZRWpWRW9VMNIBoAFBVV95cUxPWGVuOTVxbThZUkhmWkdIU0V1V2ROMXFYWk0yQWlxcERfZkttaXdlTTVqUmtVVjZHZm1fZFczQUwyNEhZREdacTJxT2tqNnRTNmVIMW00eTFrb2dNQklmVktDODVZQ05maXI2YnpWbmg1dDhoc2dpRTRvOWhhM3k5Wjc2M0V1UVoyZ3p2ZHpaMzYtdS05MU9OaUZCdFN0OThs,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMickFVX3lxTFAycFdyS1J6V0NzM2VGcVhzTTBqdENpSmVoYzlPYnpYOFZHVTZFRWxVblVNOWcyeFkySm4xajNoU0Y0SGFOajZNSHVTdVdXa3ZWc3luWkVtc3FaTXk3bnpHZTJqNm4yXzB4V19ZMWZNeEhNZ9IBhgFBVV95cUxPaDgyMVZQdVBHQUxaeGtiNnNJOTlleENadVF5bGxBWGY2NkZoQzR4YlBaTnlwdDZwQ09MdXFzT1ZFT2dGV2l0aTFQcTczRFlhdlQ5eVRwQjlTZkdHMllQcFRhZkhPZTQwRExneGlaWTRvMm9iYlBnZVBDdHQ1dE96NVp5RjBMQQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMivAFBVV95cUxPeS1pREJtbjdOalBvVVAxVlA5TldwR1ZOZkNEdDVzNm44d0Z5bC1ZTVdIOFFxX1NjemdNUVFPekVvQm5fTGhmbUhIbGJ0WWpUUnVLWW9oU282NUtFbURPdGF2ZENWYUM5bnhRMFh6UzRzMDlpb3d6NkFya0ZFRGpSenRNYzFkSlEwdmJSRFJTUlpHVzFjZ2poQ2FwSjBUZVhQclF0U1RVZl95OGhXMWZYckRSQjRpVkUyZmliSg,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMibkFVX3lxTFBfT0RPUzJqemliV3YxRXpKdGdmZ18wNWxzOHhqMjVVQkZTTzRkQTJ4ckJjbWtVcHFUbGNuWWtrX3JaMGFuNU9kYVUwbkExZmthUnp2Rlkwakl4XzdfVFFtMmdPS2NqLTcwYW1JRnR3,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMingFBVV95cUxNUnM1V01HR0Z3UXd6eC1ZTk9VQ1NoS0hzcUR5anNGYXB0OU5LZFI1MDFmQTJMUzFSOG5GdjUxa1VlWHQ2V0RtQ2M4MVd0RlhtanJDbmQ1d3BsdDQ2X3JQazFwUVBhMmRiZjkwNTdEaXVKSXRxNGxsU0paSkdWY2I1aEZOYVhQd0xCaXNZYmdrSzFlNmR4TnNzd2FqNUhtdw,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMitAFBVV95cUxNNDA0NkQ3azBKZS1BTFRZSG1Od3UwSkNRX1I4N25JbkI0bjJyYWhnTURlRjUzbUxXODRzdnk4Z0x4TTVRVTRUU1VubHRuVmhCV181UDlSZEdpRmF2WHNZN3RjZHlJZGtmM3RxRUxzZGNjdnhzdDRQa2hxWkhPUGdoN0gyUUh5Mk9jcVdPOXNiVnVjN0F3cEhUX1VZdloyd3RFRndZb09FNWNPRWJGYk5ESDRjdFQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMiqAFBVV95cUxPLW5IQlRxTUNlMWpPSUZ6V2tDMjV1R0dPLVNqbkdjTE5VY3ZzUHlPblpTWUJXMGFDbkhCZ3ItNmQ5VjdLVEt2cjRxM0g1WWpDUDZNMzVESEctejkxbndTZi1fMXA5VW5CWDR0QTdSOUFLWno0ZUs3ZFNyY2xsbWxVcWZGUDNYeVhabHBZMkpOYzdBZ2VxblFZYU1FU2x6X0xySXd6d05mSzY,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMiqgFBVV95cUxQcG5CRXpIY0dhU2drZ3NPVXVJT3FRU1pmWVh3Wm9wZGs2VDA4aDk4SWEzbmxhLVV2al85Y0k3VEo4Qm5ScmJtZU1EUFdyYU9CWDBNaTNsYWVEWjFPcFlyeDAydXQxLVMxTURDZUJTbzYwazVkWVVGeGhrUWlhcVpnZ1ZHbjBxakpPOTNMVnlMbUo1VHJmRWpyZllMYkFpWHh1d1hwZGV0d0JZQQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMijAFBVV95cUxQS2hIUy1uSC1KX3RjNWhZSHAxTmJseU5aS0tDSzJ6WHdHY0xlYm1taDJpcjZ4dWVqbVZtdjN4cUcxeURtN0V6aUtVMnRSWUx4cVNKNWFUYzUtaEJXWFdmZ28yYWJhNk1VUTBESTdTRWZVM2UxN0dLdm03N0lfYldTbldoangxWGtMU0FpMQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMi2wFBVV95cUxQcjRuSlJVaTNaS2tVWTZ3SEpkTzB5U0xRbmtIRmJwZTVJaDhqTVI0SGxGLVhtQ2xMcWhhaWZUSy10VnlLaW1UZGVGd3Bub3RoeXM5RmR1amotelZzQVlic0pqNWdSTldQbEhJZ3VxYnlLem9jQ3J2NEE0anJLbjN5RGl4d3IyVEZiY1VJclM0V0FrX0JFQjRLaWh2ODUtZmI0ZTFaVkV6MjN0SE9KdEpXM3c3aW5xbXBjQWU3czdpb1NaQ3JDRlVqa180c0pQLWptbDRwdmRaVEg3S0E,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMiuAFBVV95cUxPY1BGcnl6WlQ0QV9BVzNqeTUwdHlFM0s1WW5KU0djOHNtSEtVSG9NaW5YWm1uR0t6WnVVa3c4dHE5RHZLOGRzbkEtZmhHVk5DRXVLYmxkUDBvSVNmc3ZRNlo4bExMY0hfX2l3VkxiaENiSEh5UXE0LUN6OEV0WTdzc1J4LUNwU05zX2UtLVZYSzQzNXNIc3FqMndFRGRhR1BzYml1bnVkZ3prVVBhamlsYzRhZ1lkLW9Z0gG-AUFVX3lxTFBZRi0zcXFCOVFmbGY2RkMyM0hZWkFtc1VTOHgxVU9VbnhiR2N3eldXZ3k3WE05Z2MyREczRDNmSTZHLVNGdENMWVRWeG1iaXpGc2U1MUJDUTdzWkZyR19vQ1VOQlJFQXg2WG13dk8yR1BXcmx6TTRMWkMwUlpQaG9zWnEzQmRqSkpWT2lrbUE2VWx0UjBLdDB3Yy1vcW9sRXM5YnN4YzFSOUIzQ2ZxUkM3SV8zRnoyNzdrSkw1MWc,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMiygFBVV95cUxQUTVJc091QXpkbXNoWHlGUExXQTR1YkhWLWgwV05SUWV0TVR6bkN0MWFqdU52VnpJNXJHVGVfamNvd1F6WE1pVDh4WG52blF5VFc0MnpzV0ZlaEFjZXJjb21kdVpKZEdTckNnWWxRTzRYTjR6UW9JbkhFcmY5RmdNbG9NeWJOZU5ydV9hZTVrTDJBUTh6Xzk2eFVhbXBFcXRjNGlqd28yaWtyamUxQXJzR29WaTNPbGFkbzJsV2E0TmlfUVVGMlFJRkdR0gHPAUFVX3lxTE5nWWVmdWh3ZnBabGpCRVJnRXhidUFONWtEYXlYRFFDaE9wZ0pVTkdkMGFHRHBLMUFydW00N0REbURVNkN6RkRZLWo4RXlwSkdIMFBZckZpUWN2OF84MS02TWctQ29ndUFqdkU1anFoaFBjbmhVVG1hRmVPRnhjSEVUQlpVMzVIS2VjNG1VLTFHcldZTnpCejlIbVdjSl93amFYRmdWb1J6Q2MwZVowRDlWVldfdW9mUnJaNXhEbk45blFQNkhCN1pBWWRrc2Jwbw,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMi0AFBVV95cUxQREhvNFRBa3NRUUtvY2ZoZ1I5RHBEV09kX1R3clJPSE9JLWM0eVRrQzd2QTdSdE5wRGlwNWVocFN2dzVvNnBvMlpQaUc2TWQzSU9IZGw2TG5XdzVPSlpvWlM1Vk5JNkhYeVE2MHFNUHd2X21Ja09qVDZfekxWbU9pRXpXeTVhSDdIQkEtVnRzdlByZncxRXY5Yjh2ckFfY3Q1UUZVTDlqLUd5SGtEWmZxVFpPVXhzVEZDc196ZnlwSk5fSFFkb19aVDNiRGpRU1dq0gHWAUFVX3lxTE5mSmhBaFY0SUs3RFU5dTZpbVpyNWZ3NHFJT01lR2ZiUDFnX002blV3TXJUWjFEY19uTjZSbWRUNFBjbUl3SmszX3lYX2F2OVFmaGQ5VlQ1QXBqWGpaMXo1V05SUHNjM1h0SlN3eUxPV3YyVHhtVjVLNl8zUVhCeGJvVy1hQlFzV1BtbWFIdTFaQlU3WVh1NlYwRDZHamxtMzVpbEZYRjhpYjlGOFFMMlowS2pfU2E1ek1rUFV1U3N6dFdnbE9OSE1KeTc3S0E2MGZENG9ON0E,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMivgFBVV95cUxONUUwc0RWcFRkYUZIQk5PN2FvSTd5eDZTeTVwX0RDd2Jia0w2SWg2R0xicWtFSlVMTldYQ3RvbVJ6UDZrS0tISkNFelI4SHJiNDJjV2hSZkxJaThtVUtmX2VvdXMyRnNSYURycEZYQ28yazNQcGNCX045M2VVSThLTWJNaDl3U3J1MEQ5QUJsbEUxczNCN2FRZ2hZT0NGLWNqZ0hHVkVyT3RVMnVVREQ3NVdfTkhBWllZbTZEM2x3,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA STREET,CBMiyAFBVV95cUxOV0pNeXFra2F2aU56RWxCR3BLUkJ6aWJ4aHhtTlV2WnVGWVRPUHJnRTdYQTVxU2lFOWxBM1FZUWlZUUU2TzNOUTNDcnF4cVZ6TTFRakJXUnpZTDRxOW5Iald4UURZek5OTC10ZW5MWjk0elJQSzczcWxCcDNvOTBScWd4WFk3Q1YwcXE4UlFfV19ZTXNIVnhZV3c5MEYwd2h3YTUwVU9TSjAwTFk2N1JfNTVLWTRycmhpcWVuYjBvX1hrYlRLTE9MQdIBzgFBVV95cUxOSXNQOHBaajZsY2Q5ekFHcUtUVFhSLXhhN3NaeGhuaTZVemRiQUlOMU5FdU1UZi1fdHEtYkQzOTdtZmxiRUdqaHJnUnQxTWlzeHdPUUd6eWVMaENuakQwUUZuMDJyQzhNWFVscGQ4bHhheG9OWkdBTGY1cFk4LWxKY0c2SHNkZGY4R2FTaEROZkt3VGJYemNxY1VHRWExd185UmQ0clZiSUpiRi1Ga2RCMnRsdW8wR1c5S0xzUzA3LWNjWFE2Zmc3Z2tjUDFiQQ,UP0822LA006202208
train,accident,LOS ANGELES,CALIFORNIA,SANTA CLARITA,NEWHALL AVE,,SCAX072522202207
train,accident,LOS ANGELES,CALIFORNIA,SANTA CLARITA,NEWHALL AVE,CBMieEFVX3lxTFBWN2V3QUpxalpUSmRldFdjZERPMERvNWk2U19HbmRVWm5NWnJadmpORjZxUWZGdlNXVVoycjlKTEJsQnRINzA2WDEwOXVYZV9uVkk4NzE2UlJPR0xLeE81TGRCTjlBclZNTWdmdlo3V0RCLTNyUWt1d9IBfkFVX3lxTE5QWHF3cGk1MmVFVDNMcmg0RG1kNm9VeVVIdUNyY3puOHh6MEZiWDFlRjBWNDRQYmc1cGY0V3VmS0I4R080QThoZE5kYXhQc3QzY2JIeDJhc3ZaVXpFZ2hDd1lvSDB4Mm1kdkZkQmZCbFVOU0NUZFZaaFZzV3hrdw,SCAX072522202207
train,accident,LOS ANGELES,CALIFORNIA,SANTA CLARITA,NEWHALL AVE,CBMicEFVX3lxTFBBUEo0OVE3dUVFajZJUmFfOUIwNE1xWVNQT0NWak9NaG9NYURzUklmMzFld25qajFfY0VXYkh0TEh2RjVDb3dQeXpTdVBHZzQ5dVZNeXdCYi1oNDhXWV9yQlF5NzFTQlI0b1k4UTNZQWg,SCAX072522202207
train,accident,LOS ANGELES,CALIFORNIA,LA VERNE,ARROW HIGHWAY,,SCAX062622202206
train,accident,LOS ANGELES,CALIFORNIA,COMPTON,EDI EXPRESS PRIVATE,,PHLPHL00057F202206
train,accident,LOS ANGELES,CALIFORNIA,NEWHALL,NEWHALL AVE,,SCAX06222A202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,CBMihgFBVV95cUxNTE5jc2NISWF5b1NSVzZqZC1yV1Q2T0JOSGw2Sk0zR1BzR2VDVkhvZERlS3cxc3ZVMDd2dGx5XzhzQ1lqXzhoc2F4T25ubHUzdm43cHkxQjFrYkd2N1NLdFd6cTdQdldIXzdNd0lRdy12ZWpONG1VeTNIUmZ6MWFOeHM4VVl4Z9IBiwFBVV95cUxNQ2dGdUg4eThURXBxeDlJYlhvX2EtVnhsT3JUejBqbXdMaXRzcXVJRktrUXZVMjRsa2owSWJ5RWc4bC16SGV6eDEwQng0aTJ0bFdNOHNlV1J5emJkdXFva184OFdNMWdJRmNlWFpaWnc5THJzRGd5NlVNMEhDNVlVV0lVaFppNmI4R3NF,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,CBMie0FVX3lxTFBRSTRPSEt2azZQcnpvUEdxblUtMXBDRU1qYXJudWVVZklPTXE3MVppeVNKbXQyaUhQa2FBQmhXMGp1clJFRFpxWjhkMVlVOVpsbkNVc1B0ZmNEVG11RVZMb0pXZkRoaTRMa2VhSEJKeWEzZjh6TVVBX0xaY9IBgAFBVV95cUxNV2ZkSmlqQnh3QmxocFlGS0loTW03UUhaN1VnbU53U3dxRkZhUUE4SVJ0LWxLRjRfZFlEdWo3WUtCalFMOENvMUF6aUJOU2hMMmt1V2M2VVJ3aFZKYnVCWnlSNGc5ZGtDRk9uM3pibGI5MUR0V3hjaWhFa0FxRGY1WA,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,CBMiyAFBVV95cUxNUGRIUkE5VUoyZ3hablIxci1PcHFQNmlLclNncndiYUhRbHhJRDdLSjZ6MHYySXo0dUNGVXBvLVNOYW9qQ19iZlZNa3A5cGVfZ0dJTlR2ek9UWjJXZHRhUjJqUmpOTE9UdVZ4ZEFfalljSVNWaUx5VHlwNkNVX056WnBTWUQ2bnFJMDdaaERXeWprQUg2UHI2c0tkeVRQMXJpczZnNWdGcXBtTlZWRVhrVWdGZXBTZTlsUHBBZTN5Tm5SeVZwU0NWbw,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,CBMigAFBVV95cUxOcFlBV3BMcWlJdUFfYWd0U0tRQ2JSdDJZWFg4ejhEZkJWRHdIMi1oM0dZTV9VM0luMHN6SFhROWtHNVl3UmlTWGZpMHRzZEFXTUZNLUpqWkg5V0xyX1RmU2pYYUp4SW51ZHdKLXlDSzJxVHJ4UVJ5YnRldzhtNDZBLdIBhgFBVV95cUxOcGk2Sm0xVFNwZ0otd1ZZTm04MzhzenlXQ0NMa201dUxHb3VqOXVnRUhNSmRyaVNaaUdHcGFFSERkb1NrX0ktOU82Y1E1SW5mRDd2MUc0Y3hoZURCNzdydXFScnNwcW5ISVFfeG12bVdjQVNwYW1DZGNNc0RlZWcxUEFXdDFQQQ,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,ALAMEDA & 37TH,CBMiyAFBVV95cUxOdWRCVi1TMzAycjFLdFo3N255bndRWF9hd2dDY3MxakNzRHdWel93Z2JjeUd6X0pNdks1MV9lTFZBQmd1VnJSMEFrV3ZjRmt3Qkt5cnJXWUlWSzJ5WWdCYmVPZ1E2SlBkWFZDZnVFdDllVDNmU3RqZ2hxZmNTRGY3Y1lSemNJMlVLbnc2VW1JNWZ5bVFoLU5wUkNXRk5wc0R4blRSWGF6VHd0akJwS3IxTDhSbFZYOWJjUC1GbFJHQlFScS12TDctNQ,UP0622LA017202206
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMilgFBVV95cUxQR2VDdmhyX3RDVWJBNS1UM04yRFdtUmctZ2xMbnE4aDZoU3N1Z3dDN2dNQ0wtNjZNOXNlNnhxWEk2Q09CREJndy1YeG1YamNMWFFWdmdkZDBINVMxX3d4V2x5ck5meUN5TFpPcUxVWjVNTEdFcXd2bVp3cXFZbldTUTE1M3NNVWNYcEVEcUhBdUhWRHB1LVHSAZsBQVVfeXFMUFdnUzV0VjR4Z201WFAzbzRjS1BRcGtoYjhvOVBzNTlEZ0N0Uk5nbTJqRFpKVVJYa252aDNCOHRJUERlOWlUX19tUktZTmVhc1JHbUY4TjUyNy1jUmFGTEM0NHBXSDI2SkxlREZFdEVLY1ZmY0M4MlNHekhWQTJIWkJ5QUdqcXBCaV9pVEc4Sk9QZVA2cTJmRmJkNU0,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMiuAFBVV95cUxOMV9xbjBtWGQyaVNKNmhUVlpvZ25KTTd3bHA5ekJKWVk2TXNBWUhfdHEyaU9LSjRRT2dTUXNxeVIxSDVybEE4RTJERGtFb0owVmpWelJBOV9YbUFLSG9QT1ZsREJfOF9pR3p6M09hME9ZZ1VFaGRoSzJDRFBxblVOWFBCMU1MenNzZnRPeHRKbDhFcDdtcTd3M3NQcndhVnNnRC0xMjNIQjBfam5PaGJUaDZ6QVdHNWdH,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMiZ0FVX3lxTE4tbldrdFVaODRMRFRUS0JrUnk4VTNSSnJCcnhtNThvUVRNeXFmYWFMNXhiSVFKdVpRWWt6Sk9VR3lreUZDMFRnNG1menhZRWp5VXU3d2VoVFk2c2hhSTRSMlFvSWlZa3M,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMitAFBVV95cUxPSmFiLVRXUWVsXzFTc3ZNNFdsVkUwRjBjUUxqWjU2QkpTakdTRWljT1lSajNSLU1NUUtkcDI1VGdyOHZXY3BsVUo0cUR4enhOaXFVNFctTmpiNy1XdDNNUVpqSExLbldEZ0Y0ZDVqckZvempITm5vT3VNNlJPLWJlMmZ5ZGVUT0tSQktVRjVYWXhpWVFfWmZiV0RTelJ2TW05SHVlNEFvSjEyVEs5TllwWUEzbkc,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMioAFBVV95cUxNa3c0Q2k1ek1ETTBnWFZLdUQxVFJFeWUtYnUxdEkycDJ4T3lMT2NjcHdTMEthQV85eDk2VFNHWDFRWlVsRUhrWnMweVpYWGUyZ3k3LVpDWHgwUVVldUdxSG5BYzdKQzFTdFg0OS1nZ2prZV85ZDhKNzhmSVBOWXNYNE9tU0x0Sm0tSXdmbGJjOXB5eTNjQXhjYXRfRU16c2Uw,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMihwFBVV95cUxNVUVsOW5ydWJPNHdVR2JLVnNaT042YXhhSGRCSXl5bVBETjgtSl9PVTZ2SmRibUxFQjN1Ym81bDJtRkRYV3ExbmRENkFta0l6MlZzalZWUDc4NERWWUM3SURJMEtjLVFJcFlWRnFVNnNGTUN0b1k4MWY3VGtJTzRhcFNlWHZoeDTSAYwBQVVfeXFMTmNuR1N4V3NqVlZhcGJfVUpwTFU1U2h1UUpSOFlwenJ5T3l0MENQampycHRlQWxLMmNhQnBZOGk4OUlub3JfREJVTEVLekZTOWw0UG1BZmdHZ1ZWdHhwMGxYQXctMm12dmh0SDhIdU1DYmdxVGk2TnFJdnB0anRHbGczdExhejdfR3RsYm4,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMiywFBVV95cUxNcGhLcUY1UzJhc0RxUjNfMDByZDI2MWE4UWQySnQ2aGpBOXV5eWRna29YYm5IdURiWk4tTUJTcVBYRllPQzN4M3NqMVg4MEFEdVh1eExmZmlpbk5kaTlvdVlOV2t5YlI5Zl93bG56RUJkVlBwVUhQZkRMd1U3RjNoM2NKTkZVQ3VKNENHejE4b2FUVTdsaFJEQTcwWXBRNk9MVXl0UEFCbmU4WTZITGtxY1Q4ejF2ckx3Rzg3bFBfbFZGeXo2UGU3VUVuWQ,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMipAFBVV95cUxNbjhlVE5abURKMV9QaGxrZFhFRVFnU1RPS0JiR1I0emp2VXdYRjloalQ0T096NEt2YndUZEVWcWIwUXlZeHpCa2dZN1BBQXBlb2htOEt5NTQ0bUFqTmtMUzNkbkcwRl9yTDJ5SFdOTWhDRks2d1NGRklnUUd0Z3hzQ09jMkIzaU1WWUwtNHgwRW94V2U3RS1KNUpCcnV5dnhTZ2N6ZA,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMi0wFBVV95cUxNMkNkYlhjWXhoR0dlMTBrMGp2YnpQVDNQS0JJLXd1TzUtN0pjSksxU01SX2VCd1FKLWtqdnczellLS29RRkNRLWVpaTBwVHlpN1FHSlFSLUF6Tzh6NHZ3THVNNF9vQ0RkcGlmbTZmb1FCVW16YUE0NFVtUVJ2ZFk0NVNXRUlTbkJBNGM0TzFzN1ZLel95MkYtWFc5bnBSSlRKbzQyZl9hUFk1aF81UGRRbnhXUzdHMkNYSDUyNF9ZSGNKYUN3aGxnWmNIRGtlQkNCcDhj,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMimAFBVV95cUxQX0xaemtUNEJGYXhULXVZX1EwaXZaU3I5OXc3VS1PTE1xZWJCTnpQUVQyYm9JVmJrSjdUdXNkeHEzTllJRkdXWThVbDE5SGRDNzJTeHlUb0NxVWhtSlFFakhOS0xrcHhTSkV3bW9yVmZjS2VmdVpzbDR2ajJqTlMwcDRaM3ctMGk4MUh5aUJycEpIRnd2UVQ3eg,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,SUNLAND BLVD,CBMiYkFVX3lxTE9JNm5VU01BOXJrRnZ3V1YwRVJIa084YzdwSUd6ellCdGRmUU14TThZODZNX2U3UmR0RlRDVk83NzYtcUp5VWZHdEJmeXlUQ2NUY19OTnVOZWxfdk5TdUJsUFJ3,SCAX042322202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,,UP0422LA018202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,CBMilgFBVV95cUxQR2VDdmhyX3RDVWJBNS1UM04yRFdtUmctZ2xMbnE4aDZoU3N1Z3dDN2dNQ0wtNjZNOXNlNnhxWEk2Q09CREJndy1YeG1YamNMWFFWdmdkZDBINVMxX3d4V2x5ck5meUN5TFpPcUxVWjVNTEdFcXd2bVp3cXFZbldTUTE1M3NNVWNYcEVEcUhBdUhWRHB1LVHSAZsBQVVfeXFMUFdnUzV0VjR4Z201WFAzbzRjS1BRcGtoYjhvOVBzNTlEZ0N0Uk5nbTJqRFpKVVJYa252aDNCOHRJUERlOWlUX19tUktZTmVhc1JHbUY4TjUyNy1jUmFGTEM0NHBXSDI2SkxlREZFdEVLY1ZmY0M4MlNHekhWQTJIWkJ5QUdqcXBCaV9pVEc4Sk9QZVA2cTJmRmJkNU0,UP0422LA018202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,CBMirAFBVV95cUxPM21paG15S0xDT0IwUk81SVNVQ2JhUk0zcVpYUkd0aS1KS09HcjJkRHZORThUN3VCUDVLVGxjVGwxU1NBXzFFYlhLbkRERzRtaVZ5aVJycldoLUV1aThGWW14dFM2SV95UzNpUFd2Z3lpOTlRMU1DNnRJaXhjdDE4eWV0OFMxN1o4eWhxWDg1dVFmeWZKOFJLRkdERHJ0Z29Hblh4djA1OUhVaWxp,UP0422LA018202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,CBMiZ0FVX3lxTE4tbldrdFVaODRMRFRUS0JrUnk4VTNSSnJCcnhtNThvUVRNeXFmYWFMNXhiSVFKdVpRWWt6Sk9VR3lreUZDMFRnNG1menhZRWp5VXU3d2VoVFk2c2hhSTRSMlFvSWlZa3M,UP0422LA018202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,CBMidkFVX3lxTE9JbDUzWmNfZGFxXzlDN193b0ttX29RbGZrT1VGUHVKRmpWbHlCZGl2WnFpdVNVOGhqbkF0Z2ZPQkN2dXRPUVBUamlIVTEyUU11VWlZYlBKSGhERVpRNDRiZk81bHVweWstaE9rOEhlUGw2dVp6T3fSAXtBVV95cUxPNWtibklrWTFUZTg5YlJlMTc4VlgtV0JKWk9zU1VaaUk2bVczb3BaTllqa3hhcE1CNHVXLVd4N2VPZHRlTzBWaWtuV2xzZEoybjBLbEItbTJDY2t0QjktQUczbDdDbkNfNEFVT0hRMmpKM04yVE5DejBybnc,UP0422LA018202204
train,accident,LOS ANGELES,CALIFORNIA,LOS ANGELES,LONG BEACH AVE,CBMizgFBVV95cUxOS2ZjWkhyLWdoQUp2OEdQcTlOUmRWUlAtVVkzTFR5N0ZDM21BaWVRSVdJd2lxTnk0UWhKMHhfemRZX2gtMEJrOUpqb1ZjVVlVSkxpT0xGSG1DOXRiZzVSa0lzc21ySlo5dzQzbUZqakgwMDkwTFJQUGFGaXRvMFZodUFlbHdOY2JodkNkd3hHQXBDTm1nNE1mNE5SeF9nYlNFWFNESzBHWmE3NGR1RkxZd0cwSHVZQk5LOVFUcmZ3clVSSUlOZ1Zna0luT3Mwdw,UP0422LA018202204
